"id","brgyCode","brgyDesc","regCode","provCode","citymunCode"
"40934","160209013","Barangay 4 (Pob.)","16","1602","160209"
"40935","160209014","Barangay 5 (Pob.)","16","1602","160209"
"40936","160209015","Barangay 6 (Pob.)","16","1602","160209"
"40937","160209016","Barangay 7 (Pob.)","16","1602","160209"
"40938","160209017","Punta","16","1602","160209"
"40939","160209018","Santa Ana","16","1602","160209"
"40940","160209019","Talisay","16","1602","160209"
"40941","160209020","Triangulo","16","1602","160209"
"40942","160210002","Curva","16","1602","160210"
"40943","160210003","Jagupit","16","1602","160210"
"40944","160210005","La Paz","16","1602","160210"
"40945","160210007","Poblacion I","16","1602","160210"
"40946","160210008","San Isidro","16","1602","160210"
"40947","160210009","Tagbuyacan","16","1602","160210"
"40948","160210010","Estanislao Morgado","16","1602","160210"
"40949","160210011","Poblacion II","16","1602","160210"
"40950","160210012","Pangaylan-IP","16","1602","160210"
"40951","160211001","Binuangan","16","1602","160211"
"40952","160211002","Cabayawa","16","1602","160211"
"40953","160211003","Doña Rosario","16","1602","160211"
"40954","160211004","La Fraternidad","16","1602","160211"
"40955","160211005","Lawigan","16","1602","160211"
"40956","160211006","Poblacion 1","16","1602","160211"
"40957","160211007","Poblacion 2","16","1602","160211"
"40958","160211008","Santa Ana","16","1602","160211"
"40959","160211009","Tagmamarkay","16","1602","160211"
"40960","160211010","Tagpangahoy","16","1602","160211"
"40961","160211011","Tinigbasan","16","1602","160211"
"40962","160211012","Victory","16","1602","160211"
"40963","160211013","Doña Telesfora","16","1602","160211"
"40964","160212001","Poblacion I (Agay)","16","1602","160212"
"40965","160212002","Balangbalang","16","1602","160212"
"40966","160212003","Basilisa","16","1602","160212"
"40967","160212004","Humilog","16","1602","160212"
"40968","160212005","Panaytayon","16","1602","160212"
"40969","160212006","San Antonio","16","1602","160212"
"40970","160212007","Tagbongabong","16","1602","160212"
"40971","160212008","Poblacion II","16","1602","160212"
"40972","160301001","Calaitan","16","1603","160301"
"40973","160301002","Charito","16","1603","160301"
"40974","160301003","Fili","16","1603","160301"
"40975","160301004","Hamogaway","16","1603","160301"
"40976","160301006","Katipunan","16","1603","160301"
"40977","160301007","Mabuhay","16","1603","160301"
"40978","160301009","Marcelina","16","1603","160301"
"40979","160301010","Maygatasan","16","1603","160301"
"40980","160301011","Noli","16","1603","160301"
"40981","160301013","Osmeña","16","1603","160301"
"40982","160301014","Panaytay","16","1603","160301"
"40983","160301016","Poblacion","16","1603","160301"
"40984","160301017","Sagmone","16","1603","160301"
"40985","160301018","Saguma","16","1603","160301"
"40986","160301019","Salvacion","16","1603","160301"
"40987","160301020","San Isidro","16","1603","160301"
"40988","160301023","Santa Irene","16","1603","160301"
"40989","160301024","Taglatawan","16","1603","160301"
"40990","160301025","Verdu","16","1603","160301"
"40991","160301027","Wawa","16","1603","160301"
"40992","160301028","Berseba","16","1603","160301"
"40993","160301029","Bucac","16","1603","160301"
"40994","160301030","Cagbas","16","1603","160301"
"40995","160301031","Canayugan","16","1603","160301"
"40996","160301032","Claro Cortez","16","1603","160301"
"40997","160301033","Gamao","16","1603","160301"
"40998","160301034","Getsemane","16","1603","160301"
"40999","160301035","Grace Estate","16","1603","160301"
"41000","160301036","Magkiangkang","16","1603","160301"
"41001","160301037","Mahayag","16","1603","160301"
"41002","160301038","Montivesta","16","1603","160301"
"41003","160301039","Mt. Ararat","16","1603","160301"
"41004","160301040","Mt. Carmel","16","1603","160301"
"41005","160301041","Mt. Olive","16","1603","160301"
"41006","160301042","New Salem","16","1603","160301"
"41007","160301043","Pinagalaan","16","1603","160301"
"41008","160301044","San Agustin","16","1603","160301"
"41009","160301045","San Juan","16","1603","160301"
"41010","160301046","Santa Teresita","16","1603","160301"
"41011","160301047","Santo Niño","16","1603","160301"
"41012","160301048","Taglibas","16","1603","160301"
"41013","160301049","Tagubay","16","1603","160301"
"41014","160301050","Villa Undayon","16","1603","160301"
"41015","160302001","Bunawan Brook","16","1603","160302"
"41016","160302002","Consuelo","16","1603","160302"
"41017","160302003","Libertad","16","1603","160302"
"41018","160302004","Mambalili","16","1603","160302"
"41019","160302005","Poblacion","16","1603","160302"
"41020","160302006","San Andres","16","1603","160302"
"41021","160302007","San Marcos","16","1603","160302"
"41022","160302008","Imelda","16","1603","160302"
"41023","160302009","Nueva Era","16","1603","160302"
"41024","160302010","San Teodoro","16","1603","160302"
"41025","160303001","Anolingan","16","1603","160303"
"41026","160303002","Bakingking","16","1603","160303"
"41027","160303003","Bentahon","16","1603","160303"
"41028","160303004","Bunaguit","16","1603","160303"
"41029","160303006","Catmonon","16","1603","160303"
"41030","160303007","Concordia","16","1603","160303"
"41031","160303008","Dakutan","16","1603","160303"
"41032","160303009","Duangan","16","1603","160303"
"41033","160303010","Mac-Arthur","16","1603","160303"
"41034","160303011","Guadalupe","16","1603","160303"
"41035","160303012","Hawilian","16","1603","160303"
"41036","160303013","Labao","16","1603","160303"
"41037","160303014","Maasin","16","1603","160303"
"41038","160303015","Mahagcot","16","1603","160303"
"41039","160303016","Milagros","16","1603","160303"
"41040","160303017","Nato","16","1603","160303"
"41041","160303018","Oro","16","1603","160303"
"41042","160303019","Poblacion","16","1603","160303"
"41043","160303020","Remedios","16","1603","160303"
"41044","160303021","Salug","16","1603","160303"
"41045","160303022","San Toribio","16","1603","160303"
"41046","160303023","Santa Fe","16","1603","160303"
"41047","160303024","Segunda","16","1603","160303"
"41048","160303026","Tagabase","16","1603","160303"
"41049","160303027","Taganahaw","16","1603","160303"
"41050","160303028","Tagbalili","16","1603","160303"
"41051","160303029","Tahina","16","1603","160303"
"41052","160303030","Tandang Sora","16","1603","160303"
"41053","160303031","Agsabu","16","1603","160303"
"41054","160303032","Aguinaldo","16","1603","160303"
"41055","160303033","Balubo","16","1603","160303"
"41056","160303034","Cebulan","16","1603","160303"
"41057","160303035","Crossing Luna","16","1603","160303"
"41058","160303036","Cubo","16","1603","160303"
"41059","160303037","Guibonon","16","1603","160303"
"41060","160303038","Kalabuan","16","1603","160303"
"41061","160303039","Kinamaybay","16","1603","160303"
"41062","160303040","Langag","16","1603","160303"
"41063","160303041","Maliwanag","16","1603","160303"
"41064","160303042","New Gingoog","16","1603","160303"
"41065","160303043","Odiong","16","1603","160303"
"41066","160303044","Piglawigan","16","1603","160303"
"41067","160303045","San Isidro","16","1603","160303"
"41068","160303046","San Jose","16","1603","160303"
"41069","160303047","San Vicente","16","1603","160303"
"41070","160303048","Sinakungan","16","1603","160303"
"41071","160303049","Valentina","16","1603","160303"
"41072","160304001","Bataan","16","1603","160304"
"41073","160304002","Comota","16","1603","160304"
"41074","160304003","Halapitan","16","1603","160304"
"41075","160304004","Langasian","16","1603","160304"
"41076","160304005","Osmeña, Sr.","16","1603","160304"
"41077","160304006","Poblacion","16","1603","160304"
"41078","160304007","Sagunto","16","1603","160304"
"41079","160304008","Villa Paz","16","1603","160304"
"41080","160304009","Angeles","16","1603","160304"
"41081","160304010","Kasapa II","16","1603","160304"
"41082","160304011","Lydia","16","1603","160304"
"41083","160304012","Panagangan","16","1603","160304"
"41084","160304013","Sabang Adgawan","16","1603","160304"
"41085","160304014","San Patricio","16","1603","160304"
"41086","160304015","Valentina","16","1603","160304"
"41087","160305001","Binucayan","16","1603","160305"
"41088","160305002","Johnson","16","1603","160305"
"41089","160305003","Magaud","16","1603","160305"
"41090","160305004","Nueva Gracia","16","1603","160305"
"41091","160305005","Poblacion","16","1603","160305"
"41092","160305006","San Isidro","16","1603","160305"
"41093","160305007","San Mariano","16","1603","160305"
"41094","160305008","San Vicente","16","1603","160305"
"41095","160305009","Santa Teresa","16","1603","160305"
"41096","160305010","Santo Tomas","16","1603","160305"
"41097","160305011","Violanta","16","1603","160305"
"41098","160305012","Waloe","16","1603","160305"
"41099","160305013","Kasapa","16","1603","160305"
"41100","160305014","Katipunan","16","1603","160305"
"41101","160305015","Kauswagan","16","1603","160305"
"41102","160305016","Santo Niño","16","1603","160305"
"41103","160305017","Sabud","16","1603","160305"
"41104","160306001","Aurora","16","1603","160306"
"41105","160306002","Awa","16","1603","160306"
"41106","160306003","Azpetia","16","1603","160306"
"41107","160306004","Poblacion (Bahbah)","16","1603","160306"
"41108","160306006","La Caridad","16","1603","160306"
"41109","160306007","La Suerte","16","1603","160306"
"41110","160306008","La Union","16","1603","160306"
"41111","160306009","Las Navas","16","1603","160306"
"41112","160306010","Libertad","16","1603","160306"
"41113","160306011","Los Arcos","16","1603","160306"
"41114","160306012","Lucena","16","1603","160306"
"41115","160306013","Mabuhay","16","1603","160306"
"41116","160306014","Magsaysay","16","1603","160306"
"41117","160306015","Mapaga","16","1603","160306"
"41118","160306016","New Maug","16","1603","160306"
"41119","160306017","Napo","16","1603","160306"
"41120","160306018","Patin-ay","16","1603","160306"
"41121","160306020","Salimbogaon","16","1603","160306"
"41122","160306021","Salvacion","16","1603","160306"
"41123","160306022","San Joaquin","16","1603","160306"
"41124","160306023","San Jose","16","1603","160306"
"41125","160306024","San Lorenzo","16","1603","160306"
"41126","160306025","San Martin","16","1603","160306"
"41127","160306026","San Pedro","16","1603","160306"
"41128","160306027","San Rafael","16","1603","160306"
"41129","160306029","San Salvador","16","1603","160306"
"41130","160306030","San Vicente","16","1603","160306"
"41131","160306031","Santa Irene","16","1603","160306"
"41132","160306032","Santa Maria","16","1603","160306"
"41133","160306033","La Perian","16","1603","160306"
"41134","160306034","La Purisima","16","1603","160306"
"41135","160306035","San Roque","16","1603","160306"
"41136","160307001","Bayugan 3","16","1603","160307"
"41137","160307002","Cabantao","16","1603","160307"
"41138","160307003","Cabawan","16","1603","160307"
"41139","160307004","Marfil","16","1603","160307"
"41140","160307005","Novele","16","1603","160307"
"41141","160307006","Poblacion","16","1603","160307"
"41142","160307007","Santa Cruz","16","1603","160307"
"41143","160307008","Tagbayagan","16","1603","160307"
"41144","160307009","Wasi-an","16","1603","160307"
"41145","160307010","Libuac","16","1603","160307"
"41146","160307011","Maligaya","16","1603","160307"
"41147","160308001","Alegria","16","1603","160308"
"41148","160308002","Bayugan 2","16","1603","160308"
"41149","160308003","Borbon","16","1603","160308"
"41150","160308005","Caimpugan","16","1603","160308"
"41151","160308006","Ebro","16","1603","160308"
"41152","160308007","Hubang","16","1603","160308"
"41153","160308008","Lapinigan","16","1603","160308"
"41154","160308009","Lucac","16","1603","160308"
"41155","160308010","Mate","16","1603","160308"
"41156","160308011","New Visayas","16","1603","160308"
"41157","160308012","Pasta","16","1603","160308"
"41158","160308013","Pisa-an","16","1603","160308"
"41159","160308015","Barangay 1 (Pob.)","16","1603","160308"
"41160","160308016","Barangay 2 (Pob.)","16","1603","160308"
"41161","160308017","Barangay 3 (Pob.)","16","1603","160308"
"41162","160308018","Barangay 4 (Pob.)","16","1603","160308"
"41163","160308019","Barangay 5 (Pob.)","16","1603","160308"
"41164","160308020","Rizal","16","1603","160308"
"41165","160308021","San Isidro","16","1603","160308"
"41166","160308022","Santa Ana","16","1603","160308"
"41167","160308024","Tagapua","16","1603","160308"
"41168","160308025","Bitan-agan","16","1603","160308"
"41169","160308026","Buenasuerte","16","1603","160308"
"41170","160308027","Das-agan","16","1603","160308"
"41171","160308028","Karaus","16","1603","160308"
"41172","160308029","Ladgadan","16","1603","160308"
"41173","160308030","Ormaca","16","1603","160308"
"41174","160309001","Anislagan","16","1603","160309"
"41175","160309002","Baylo","16","1603","160309"
"41176","160309003","Coalicion","16","1603","160309"
"41177","160309004","Culi","16","1603","160309"
"41178","160309005","Nuevo Trabajo","16","1603","160309"
"41179","160309006","Poblacion","16","1603","160309"
"41180","160309007","Santa Ines","16","1603","160309"
"41181","160309008","Balit","16","1603","160309"
"41182","160309009","Binicalan","16","1603","160309"
"41183","160309010","Cecilia","16","1603","160309"
"41184","160309011","Dimasalang","16","1603","160309"
"41185","160309012","Don Alejandro","16","1603","160309"
"41186","160309013","Don Pedro","16","1603","160309"
"41187","160309014","Doña Flavia","16","1603","160309"
"41188","160309015","Mahagsay","16","1603","160309"
"41189","160309016","Mahapag","16","1603","160309"
"41190","160309017","Mahayahay","16","1603","160309"
"41191","160309018","Muritula","16","1603","160309"
"41192","160309019","Policarpo","16","1603","160309"
"41193","160309020","San Isidro","16","1603","160309"
"41194","160309021","San Pedro","16","1603","160309"
"41195","160309022","Santa Rita","16","1603","160309"
"41196","160309023","Santiago","16","1603","160309"
"41197","160309024","Wegguam","16","1603","160309"
"41198","160309025","Doña Maxima","16","1603","160309"
"41199","160310001","Angas","16","1603","160310"
"41200","160310002","Aurora","16","1603","160310"
"41201","160310003","Awao","16","1603","160310"
"41202","160310004","Tapaz","16","1603","160310"
"41203","160310005","Patrocinio","16","1603","160310"
"41204","160310006","Poblacion","16","1603","160310"
"41205","160310007","San Jose","16","1603","160310"
"41206","160310008","Santa Isabel","16","1603","160310"
"41207","160310009","Sayon","16","1603","160310"
